Model,Device number,Pipeline parallelism,Tensor parallelism,Channels per device,Channels per block,Sequence length,PIM latency,CXL latency,Acc latency,TransformerBlock latency,Embedding latency,Token latency (ms),Throughput (tokens/s),Token energy (mJ),Total power (W),Device utilization
Llama2-13B,32,40,1,32,16,2944,0.0018455,0.0009846627044677,0.0300105,0.0328406627044677,0.0018455,1.465472008178711,27294.960106206338,0.4113010090124119,222.86697860331185,0.625
Llama2-13B,32,40,1,32,16,3072,0.0018455,0.0009846627044677,0.0311105,0.0339406627044677,0.0018455,1.509472008178711,26499.33207324788,0.4118077933803126,223.14158405869023,0.625
Llama2-13B,32,40,1,32,16,3200,0.0018455,0.0009846627044677,0.0322105,0.0350406627044677,0.0018455,1.5534720081787108,25748.77422277854,0.4123145777482135,223.4161895140686,0.625
Llama2-13B,32,40,1,32,16,3328,0.0018455,0.0009846627044677,0.0333105,0.0361406627044677,0.0018455,1.5974720081787108,25039.56238056671,0.4128213621161143,223.69079496944696,0.625
Llama2-13B,32,40,1,32,16,3456,0.0018455,0.0009846627044677,0.0344105,0.0372406627044677,0.0018455,1.6414720081787109,24368.371681453067,0.413328146484015,223.9654004248254,0.625
Llama2-13B,32,40,1,32,16,3584,0.0018455,0.0009846627044677,0.0355105,0.0383406627044677,0.0018455,1.6854720081787111,23732.22444864168,0.4138349308519158,224.2400058802037,0.625
Llama2-13B,32,40,1,32,16,3712,0.0018455,0.0009846627044677,0.0366105,0.0394406627044677,0.0018455,1.729472008178711,23128.446029099705,0.4143417152198167,224.5146113355821,0.625
Llama2-13B,32,40,1,32,16,3840,0.0018455,0.0009846627044677,0.0377105,0.0405406627044677,0.0018455,1.773472008178711,22554.627203323325,0.4148484995877175,224.7892167909605,0.625
Llama2-13B,32,40,1,32,16,3968,0.0018455,0.0009846627044677,0.0388105,0.0416406627044677,0.0018455,1.817472008178711,22008.59205533735,0.4153552839556182,225.0638222463389,0.625
Llama2-13B,32,40,1,32,16,4096,0.0018455,0.0009846627044677,0.0399105,0.0427406627044677,0.0018455,1.8614720081787108,21488.3703994757,0.4158620683235191,225.33842770171725,0.625
Llama2-70B,20,80,1,32,8,128,0.002038,0.0009122856358119,0.013148,0.0160982856358119,0.002038,1.4399008508649551,55559.38101706351,0.4510304257841189,221.31031687150104,1.0
Llama2-70B,20,80,1,32,8,256,0.002038,0.0009122856358119,0.016668,0.0196182856358119,0.002038,1.7215008508649554,46471.07781550302,0.4518412807727602,221.7081848737784,1.0
Llama2-70B,20,80,1,32,8,384,0.002038,0.0009122856358119,0.0201879999999999,0.0231382856358119,0.002038,2.003100850864956,39938.07898661485,0.4526521357614015,222.10605287605577,1.0
Llama2-70B,20,80,1,32,8,512,0.002038,0.0009122856358119,0.023708,0.0266582856358119,0.002038,2.284700850864956,35015.525104616274,0.4534629907500428,222.5039208783331,1.0
Llama2-70B,20,80,1,32,8,640,0.002038,0.0009122856358119,0.0272279999999999,0.0301782856358119,0.002038,2.566300850864955,31173.27415958909,0.454273845738684,222.9017888806105,1.0
Llama2-70B,20,80,1,32,8,768,0.002038,0.0009122856358119,0.0307479999999999,0.0336982856358119,0.002038,2.8479008508649555,28090.865584629697,0.4550847007273253,223.29965688288783,1.0
Llama2-70B,20,80,1,32,8,896,0.002038,0.0009122856358119,0.034268,0.0372182856358119,0.002038,3.129500850864956,25563.182057576047,0.4558955557159665,223.69752488516525,1.0
Llama2-70B,20,80,1,32,8,1024,0.002038,0.0009122856358119,0.0377879999999999,0.0407382856358119,0.002038,3.411100850864955,23452.839273196616,0.4567064107046079,224.09539288744256,1.0
Llama2-70B,20,80,1,32,8,1152,0.002038,0.0009122856358119,0.041308,0.0442582856358119,0.002038,3.6927008508649553,21664.35983604285,0.4575172656932492,224.49326088972,1.0
Llama2-70B,20,80,1,32,8,1280,0.002038,0.0009122856358119,0.044828,0.0477782856358119,0.002038,3.9743008508649553,20129.326641839165,0.4583281206818905,224.8911288919973,1.0
Llama2-70B,20,80,1,32,8,1408,0.002038,0.0009122856358119,0.048348,0.0512982856358119,0.002038,4.255900850864956,18797.4303921439,0.4591389756705317,225.2889968942747,1.0
Llama2-70B,20,80,1,32,8,1536,0.002038,0.0009122856358119,0.051868,0.0548182856358119,0.002038,4.537500850864955,17630.85068838061,0.459949830659173,225.6868648965521,1.0
Llama2-70B,20,80,1,32,8,1664,0.002038,0.0009122856358119,0.055388,0.0583382856358119,0.002038,4.819100850864955,16600.607141400913,0.4607606856478142,226.0847328988295,1.0
Llama2-70B,20,80,1,32,8,1792,0.002038,0.0009122856358119,0.058908,0.0618582856358119,0.002038,5.100700850864956,15684.119170884904,0.4615715406364555,226.48260090110685,1.0
Llama2-70B,20,80,1,32,8,1920,0.002038,0.0009122856358119,0.062428,0.0653782856358119,0.002038,5.382300850864955,14863.53182712626,0.4623823956250968,226.8804689033842,1.0
Llama2-70B,20,80,1,32,8,2048,0.002038,0.0009122856358119,0.0659479999999999,0.0688982856358119,0.002038,5.663900850864954,14124.541037434105,0.4631932506137381,227.2783369056616,1.0
